"product_id","product_name","product_url","category_id","category_name","category_root_name","price","original_price","discount_rate","quantity_sold","rating_average","review_count","is_return_policy","is_freeship_xtra","is_authentic","image_count","video_count","is_brand","brand_name","origin","store_id","store_name","store_review_count","total_follower","is_official","cancel_by_seller_rate","cancel_by_seller_rate_status","return_rate","return_rate_status"
106337390,"Tranh treo tường vuông CÚC HỌA MI TRẮNG SIÊU ĐẸP,, phong cách CỔ ĐIỂN, sang trọng,  phong cách sơn dầu,in canvas , kèm khung màu gỗ, trắng, đen,,siêu nhẹ PVP-DC1V40","https://tiki.vn/tranh-treo-tuong-vuong-cuc-hoa-mi-trang-sieu-dep-phong-cach-co-dien-sang-trong-phong-cach-son-dau-in-canvas-kem-khung-mau-go-trang-den-sieu-nhe-pvp-dc1v40-p106337390.html?spid=106337396",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",249000.0,249000.0,0.0,14.0,4.8,4.0,1.0,1.0,1.0,1.0,1.0,1.0,"PVP","Việt Nam",92210.0,"tranh3dphongvanphat",666,0,0,0,"normal",0,"normal"
94383157,"Decal dán kính mờ sỏi đá sắc màu - Decal dán kính phòng khách - phòng ngủ - khách sạn - nhà hàng  - decal dan kinh Binbin DK53","https://tiki.vn/decal-dan-kinh-mo-soi-da-sac-mau-decal-dan-kinh-phong-khach-phong-ngu-khach-san-nha-hang-decal-dan-kinh-binbin-dk53-p94383157.html?spid=136975367",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",115000.0,115000.0,0.0,32.0,5.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,"Binbin","Đài Loan",15089.0,"Decal Minh",841,174,0,0,"normal",0,"normal"
92523042,"Hoa lụa, chậu hoa mẫu đơn điểm quả thảo để bàn trang trí quán cà phê, bàn làm việc sang trọng, lọ hoa decor phòng khách đẹp","https://tiki.vn/hoa-lua-chau-hoa-mau-don-diem-qua-thao-de-ban-trang-tri-quan-ca-phe-ban-lam-viec-sang-trong-lo-hoa-decor-phong-khach-dep-p92523042.html?spid=92523046",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",189000.0,189000.0,0.0,29.0,3.6,9.0,1.0,1.0,1.0,2.0,1.0,1.0,"anzzar","Việt Nam",115373.0,"ANZZAR HOME",1128,1853,1,0,"normal",0,"normal"
90850071,"DECAL DÁN KÍNH CHỐNG NẮNG CÁCH NHIỆT XANH DƯƠNG(CUÔN 3M)","https://tiki.vn/decal-dan-kinh-chong-nang-cach-nhiet-xanh-duong-cuon-3m-p90850071.html?spid=276919260",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",225000.0,225000.0,0.0,20.0,5.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,"OEM","Đài Loan",756.0,"BINBIN SHOP",2886,626,0,0,"normal",0,"normal"
84165871,"Đồng Hồ Để Bàn Casio TQ-218-1DF Báo Thức - Cỡ To - Kích Thước Vỏ  ( 9 ×10.7 × 6 cm )","https://tiki.vn/dong-ho-de-ban-casio-tq-218-1df-bao-thuc-da-quang-co-to-kich-thuoc-vo-9-10-7-6-cm-p84165871.html?spid=84165872",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",496770.0,571000.0,13.0,32.0,4.5,7.0,1.0,1.0,1.0,7.0,0.0,1.0,"Casio","Trung Quốc",25447.0,"Đồng hồ Thành Trung",862,660,0,0,"normal",0,"normal"
76411176,"Đồng tiền đồng điếu may mắn phong thủy vẽ tranh chiêu nạp tài lộc đá ngọc hoàng long - Đường kính 16 cm","https://tiki.vn/dong-tien-dong-dieu-may-man-phong-thuy-ve-tranh-chieu-nap-tai-loc-da-ngoc-hoang-long-duong-kinh-16-cm-p76411176.html?spid=76411188",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",490000.0,490000.0,0.0,9.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,"Thủy Hòa","Việt Nam",147043.0,"Thủy Hòa Official Store",523,876,1,0,"normal",0,"normal"
68482273,"Đồng Hồ Để Bàn Thông Minh ARIZE Bandiz Mirror Digital Desk Clock - Hàng Chính Hãng","https://tiki.vn/dong-ho-de-ban-thong-minh-arize-bandiz-mirror-digital-desk-clock-hang-chinh-hang-p68482273.html?spid=68482275",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",216000.0,432000.0,50.0,117.0,4.0,38.0,1.0,1.0,1.0,11.0,1.0,1.0,"ARIZE","China",21883.0,"ARIZE",81,38,0,0,"normal",0,"normal"
68279903,"Nến Điện Tử Tim Lắc Cao Cấp Mô Phỏng Như Nến Sáp","https://tiki.vn/nen-dien-tu-tim-lac-cao-cap-mo-phong-nhu-nen-sap-tang-kem-pin-p68279903.html?spid=68279905",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",161500.0,170000.0,5.0,208.0,4.6,23.0,1.0,1.0,0.0,8.0,0.0,1.0,"OEM","Trung Quốc",17480.0,"Ghế Nam Việt",38351,4982,0,0,"normal",0,"normal"
60178807,"Hộp 100 viên nến tealight cháy 2h không mùi, không khói ","https://tiki.vn/hop-100-vien-nen-tealight-chay-2h-khong-mui-khong-khoi-p60178807.html?spid=60178808",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",85000.0,85000.0,0.0,440.0,4.8,40.0,1.0,1.0,1.0,4.0,0.0,1.0,"Aroma","Việt Nam",13939.0,"AROMAZONE",371,44,0,0,"normal",0,"normal"
59371910,"Dây Xâu Xu Treo Tiền Hoa Mai - Đồng Xu Phong Thuỷ - Quà Tặng Quà Lưu Niệm","https://tiki.vn/day-xau-xu-treo-tien-hoa-mai-dong-xu-phong-thuy-qua-tang-qua-luu-niem-p59371910.html?spid=59371918",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",50000.0,50000.0,0.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,"Diệu Tâm","Trung Quốc",67729.0,"Shop phật giáo hoa sen",1208,247,0,0,"normal",0,"normal"
55481938,"Đồng hồ gỗ LED để bàn cao cấp, có nhiệt độ, ngày tháng năm, cảm biến âm thanh","https://tiki.vn/dong-ho-go-led-de-ban-cao-cap-p55481938.html?spid=150935694",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",190000.0,200000.0,5.0,352.0,4.3,77.0,1.0,1.0,0.0,1.0,0.0,1.0,"OEM","Trung Quốc",17480.0,"Ghế Nam Việt",38351,4982,0,0,"normal",0,"normal"
51406882,"Bộ 10 miếng xốp dán tường giả gạch 3D 70x77cm","https://tiki.vn/bo-10-mieng-xop-dan-tuong-gia-gach-3d-70-x-77cm-p51406882.html?spid=60080527",1973,"Trang trí nhà cửa","Nhà Cửa - Đời Sống",119999.0,119999.0,0.0,124.0,4.7,20.0,1.0,1.0,0.0,2.0,0.0,1.0,"OEM","Trung Quốc",131238.0,"Tổng Kho MB",18644,3642,0,0,"normal",0,"normal"
